string,doc_id,word_loc,string_length,number_words,before_'s,contains_'s,before_after_said,position_or_title_before,post_name_after,two_capitals,capital_before,capital_after,contains_first_name,first_name_before,first_name_after,contains_last_name,last_name_before,last_name_after,common_proper_noun,contains_nba_teamcity,contains_nba_person,contains_partial_nba_person,partial_nba_person_before,partial_nba_person_after,label
Warriors,291.,245,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thunder,291.,256,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Warriors,291.,280,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
It,291.,297,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Westbrook,291.,305,9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
It,291.,320,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Thunder,291.,346,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Warriors,291.,366,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
Warriors Rockets,291.,366,16,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Warriors Rockets Cavs,291.,366,21,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Rockets,291.,367,7,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Rockets Cavs,291.,367,12,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Cavs,291.,368,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Raptors,291.,370,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Their,291.,381,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
It,291.,411,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carmelo,291.,416,7,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Carmelo Anthony,291.,416,15,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Anthony,291.,417,7,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Thunder,291.,421,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
We,291.,434,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maybe,291.,442,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Westbrook,291.,467,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Westbrook,291.,513,9,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Russ,291.,538,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Paul,291.,542,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Paul George,291.,542,11,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
George,291.,543,6,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
We,291.,564,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
It,291.,571,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Anthony,291.,586,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Steven,291.,601,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Steven Adams,291.,601,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Adams,291.,602,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
George,291.,607,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
Westbrook,291.,617,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
George,291.,634,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Kevin,291.,664,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Kevin Durant,291.,664,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Durant,291.,665,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Two,291.,676,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
George,291.,679,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Zaza,291.,686,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
Zaza Pachulia,291.,686,13,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
Zaza Pachulia Westbrook,291.,686,23,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Pachulia,291.,687,8,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Pachulia Westbrook,291.,687,18,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
Westbrook,291.,688,9,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
George,291.,694,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
It,291.,704,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Warriors,291.,719,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Warriors,291.,737,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Aside,291.,752,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Durant,291.,754,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Any,291.,764,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George,291.,779,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Thunder,291.,782,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Arena,291.,786,5,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Tuesday,291.,788,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Warriors,291.,815,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It,291.,818,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They,291.,835,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
October,291.,841,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
Even,291.,868,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Westbrook,291.,879,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Westbrook,291.,886,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Durant,291.,926,8,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Durant Warriors,291.,926,17,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Warriors,291.,927,8,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
Warriors,291.,938,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thunder,291.,951,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
It,291.,955,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westbrook,291.,970,11,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
As,291.,986,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
As George,291.,986,9,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
George,291.,987,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
It,291.,1006,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
George,291.,1013,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Westbrook,291.,1035,9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Sunday,291.,1037,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Thunder,291.,1040,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Lakers,291.,1044,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Westbrook,291.,1072,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Thunder,291.,1076,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
BOSTON,293.,0,6,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Following,293.,2,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Boston,293.,9,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Boston Celtics,293.,9,14,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Celtics,293.,10,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
Sunday,293.,12,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0
Sunday LeBron,293.,12,13,2,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0
Sunday LeBron James,293.,12,19,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
LeBron,293.,13,6,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
LeBron James,293.,13,12,2,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1
James,293.,14,5,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Cleveland,293.,19,9,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Cleveland Cavaliers,293.,19,19,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Cavaliers,293.,20,9,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
It,293.,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
James,293.,53,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
It,293.,55,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
George,293.,68,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
George Hill,293.,68,11,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
George Hill Jordan,293.,68,18,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0
George Hill Jordan Clarkson,293.,68,27,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
Hill,293.,69,4,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
Hill Jordan,293.,69,11,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
Hill Jordan Clarkson,293.,69,20,3,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
Hill Jordan Clarkson Rodney,293.,69,27,4,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
Jordan,293.,70,6,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
Jordan Clarkson,293.,70,15,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
Jordan Clarkson Rodney,293.,70,22,3,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
Jordan Clarkson Rodney Hood,293.,70,27,4,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1
Clarkson,293.,71,8,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
Clarkson Rodney,293.,71,15,2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
Clarkson Rodney Hood,293.,71,20,3,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0
Rodney,293.,72,6,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0
Rodney Hood,293.,72,11,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1
Hood,293.,73,4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Larry,293.,75,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Larry Nance,293.,75,11,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
Larry Nance Jr,293.,75,14,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Nance,293.,76,5,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0
Nance Jr,293.,76,8,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
Jr,293.,77,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Cavs,293.,86,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Celtics,293.,90,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cavs,293.,104,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston,293.,115,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Boston New,293.,115,10,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Boston New Cavs,293.,115,15,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Boston New Cavs Jordan,293.,115,22,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
New,293.,116,3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
New Cavs,293.,116,8,2,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0
New Cavs Jordan,293.,116,15,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
New Cavs Jordan Clarkson,293.,116,24,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
Cavs,293.,117,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Cavs Jordan,293.,117,11,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Cavs Jordan Clarkson,293.,117,20,3,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0
Cavs Jordan Clarkson George,293.,117,27,4,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0
Jordan,293.,118,6,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Jordan Clarkson,293.,118,15,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1
Jordan Clarkson George,293.,118,22,3,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0
Jordan Clarkson George Hill,293.,118,27,4,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1
Clarkson,293.,119,8,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
Clarkson George,293.,119,15,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
Clarkson George Hill,293.,119,20,3,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
Clarkson George Hill Larry,293.,119,26,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
George,293.,120,6,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
George Hill,293.,120,11,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
George Hill Larry,293.,120,17,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
George Hill Larry Nance,293.,120,23,4,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
Hill,293.,121,4,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
Hill Larry,293.,121,10,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
Hill Larry Nance,293.,121,16,3,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
Hill Larry Nance Jr,293.,121,19,4,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0
Larry,293.,122,5,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
Larry Nance,293.,122,11,2,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
Larry Nance Jr,293.,122,14,3,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1
Nance,293.,123,5,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0
Nance Jr,293.,123,8,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
Jr,293.,124,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Rodney,293.,126,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
Rodney Hood,293.,126,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Hood,293.,127,4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
LeBron,293.,135,6,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
LeBron James,293.,135,12,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
James,293.,136,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Cleveland,293.,138,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Eastern,293.,140,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Eastern Conference,293.,140,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Conference,293.,141,10,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Boston,293.,143,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0
Boston Nick,293.,143,11,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0
Boston Nick Gilbert,293.,143,19,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
Nick,293.,144,4,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
Nick Gilbert,293.,144,12,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
Gilbert,293.,145,7,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Cavaliers,293.,150,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Dan,293.,152,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Dan Gilbert,293.,152,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Gilbert,293.,153,7,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Detroit-area,293.,168,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
It,293.,177,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
George,293.,180,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
James,293.,191,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Hill,293.,194,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Jordan,293.,218,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Rodney,293.,233,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
Larry,293.,240,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Got,293.,249,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cavs,293.,281,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston,293.,290,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Eastern,293.,298,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Eastern Conference,293.,298,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Conference,293.,299,10,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
James,293.,308,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
LeBron,293.,336,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Hill,293.,356,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
We,293.,358,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Go,293.,371,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Clarkson,293.,389,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Cavs,293.,407,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kyrie,293.,409,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Kyrie Irving,293.,409,14,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
Irving,293.,410,8,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Celtics,293.,421,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Clarkson,293.,435,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Nance,293.,440,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
Nance Jr,293.,440,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Jr,293.,441,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Clarkson,293.,451,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Los,293.,454,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Los Angeles,293.,454,11,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Los Angeles Lakers,293.,454,18,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Angeles,293.,455,7,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Angeles Lakers,293.,455,14,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Lakers,293.,456,6,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
Cavs,293.,461,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
That,293.,466,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
That JC,293.,466,9,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
That JC That,293.,466,16,3,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
That JC That Jordan,293.,466,23,4,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
JC,293.,467,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
JC That,293.,467,9,2,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0
JC That Jordan,293.,467,16,3,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0
JC That Jordan Clarkson,293.,467,25,4,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
That,293.,468,6,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
That Jordan,293.,468,13,2,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0
That Jordan Clarkson,293.,468,22,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
Jordan,293.,469,6,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Jordan Clarkson,293.,469,15,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Clarkson,293.,470,8,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Jordan,293.,482,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Jordan Clarkson,293.,482,15,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1
Clarkson,293.,483,8,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
Be,293.,491,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Cavs,293.,495,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tyronn,293.,497,6,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0
Tyronn Lue,293.,497,10,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
Lue,293.,498,3,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
Thursday,293.,522,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
